URLs,Labels,URL_Word,D1_noOfDotInDomain,D2_noOfDotInHostname,D3_noOfSPInDomain,D4_noOfSPInHostname,D5_noOfDigitInDomain,D6_noOfAlphaCharInDomain,D7_ipInDomain,D8_noOfSusWordInDomain,D9_noOfSubLevelInDomain,D10_lenOfBrandname,D11_lenOfSubDomainInDomain,D12_avgWordLengthInHostname,D13_longWordLengthInHostname,D14_hostLengthInHostname,D15_noOfHyphenInHostname,D16_noOfUnderscoreInHostname,D17_gTLDExistInTLD,D18_entropyNANInDomain,D19_brandInSubdomain,P1_brandInPath,P2_noOfSubfolderInPath,P3_noOfAlnumCharInPath,P4_noOfSPInPath,P5_poiDistriOfAlphaInPath,P6_poiDistriOfNumInPath,P7_queryExistInQuery,P8_noOfDigitInPath,P9_avgWordLengthInPath,P10_longWordLengthInPath,P11_noOfHTTPSInPath,P12_entropyNANInPath,U1_atExistInURL,U2_baseUrlLengthInURL,U3_noOfQuestionmarkInURL,U4_noOfSlashInURL,U5_ratioOfHyphenInURL
http://matchingdatings.com/newpictures/,1,http : / / matching dating s . com / new pictures /,1,1,0,0,0,18,0,0,2,15,0,9.0,15,18,0,0,0,0.224,0,0,1,11,0,0.368,0.0,0,0,11.0,11,0,0.415,0,39,0,4,0.0
http://www.angelfire.com/grrl/minisdotcom/,0,http : / / www . angel fire . com / gr r l / minis dot com /,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,2,15,0,0.184,0.0,0,0,7.5,11,0,0.431,0,42,0,5,0.0
https://sites.google.com/site/sitesclaimsnotfrepots020/,1,https : / / sites . google . com / site / sites claims not fr e pots [digit] /,2,1,0,0,0,14,0,0,3,6,5,4.667,6,9,0,0,0,0.375,0,0,2,28,0,0.163,0.051,0,3,14.0,24,0,0.326,0,55,0,5,0.0
http://sandwatch.ca,0,http : / / sand watch . ca,1,1,0,0,0,11,0,0,2,9,0,5.5,9,11,0,0,0,0.299,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,19,0,2,0.0
http://www.mcts-qatar.com/wp-includes/Requests,1,http : / / www . mc ts - qatar . com / wp - includes / requests,2,1,1,1,0,15,0,0,3,10,3,3.75,5,12,1,0,0,0.584,0,0,1,18,1,0.368,0.0,0,0,6.0,8,0,0.532,0,46,0,4,0.043
http://musk-air.org/#eth,1,http : / / musk - air . org /,1,1,1,1,0,10,0,0,2,8,0,3.333,4,10,1,0,0,0.597,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,24,0,3,0.042
http://shop.porzellanvitrine.de/Katze-Kati-Zorn-Aelteste-Volkstedt-Porzellan,0,http : / / shop . por ##ze ll an vitrine . de / katz e - kat i - zorn - a el test e - vol k st edt - por ##ze ll an,2,1,0,0,0,22,0,0,3,16,4,7.333,16,18,0,0,0,0.299,0,0,0,39,5,0.0,0.0,0,0,6.5,9,0,0.474,0,76,0,3,0.066
https://en.wikipedia.org/wiki/Command_pattern,0,https : / / en . wikipedia . org / wiki / command _ pattern,2,1,0,0,0,14,0,0,3,9,2,4.667,9,12,0,0,0,0.375,0,0,1,18,1,0.368,0.0,0,0,9.5,15,0,0.532,0,45,0,4,0.0
https://buypeel.com/,0,https : / / buy peel . com /,1,1,0,0,0,10,0,0,2,7,0,5.0,7,10,0,0,0,0.314,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,20,0,3,0.0
http://elite-stark.blogspot.com/,0,http : / / elite - stark . blogs pot . com /,2,2,1,1,0,21,0,0,3,11,0,5.25,8,21,1,0,1,0.49,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,32,0,3,0.031
http://www.mfsoft.com/autozip/,0,http : / / www . mf soft . com / auto zip /,2,1,0,0,0,12,0,0,3,6,3,4.0,6,9,0,0,0,0.401,0,0,1,7,0,0.368,0.0,0,0,7.0,7,0,0.482,0,30,0,4,0.0
